absolute_course_url,course_name,subject_name
https://www.class-central.com/course/futurelearn-finance-fundamentals-investment-theory-and-practice-6395,Finance Fundamentals: Investment Theory and Practice,Business
https://www.class-central.com/course/coursera-mi-nueva-empresa-los-siguientes-pasos-5600,Mi nueva empresa: los siguientes pasos ,Business
https://www.class-central.com/course/futurelearn-management-and-leadership-leading-a-team-6385,Management and Leadership: Leading a Team,Business
https://www.class-central.com/course/futurelearn-how-to-perform-a-hotel-market-analysis-and-valuation-12848,How to Perform a Hotel Market Analysis and Valuation,Business
https://www.class-central.com/course/futurelearn-entrepreneurship-in-nonprofits-12507,Entrepreneurship in Nonprofits,Business
https://www.class-central.com/course/futurelearn-the-digital-economy-finance-for-business-growth-6390,The Digital Economy: Finance for Business Growth,Business
https://www.class-central.com/course/futurelearn-the-digital-economy-selling-through-customer-insight-6392,The Digital Economy: Selling Through Customer Insight,Business
https://www.class-central.com/course/edx-buyer-behaviour-and-analysis-8170,Buyer Behaviour and Analysis,Business
https://www.class-central.com/course/futurelearn-management-and-leadership-well-being-and-welfare-at-work-10550,Management and Leadership: Well-being and Welfare at Work,Business
https://www.class-central.com/course/edx-the-future-of-mining-10022,The Future of Mining?,Business
https://www.class-central.com/course/edx-capstone-assessment-leadership-in-global-development-8657,Capstone Assessment: Leadership in Global Development,Business
https://www.class-central.com/course/edx-mercados-de-energia-oportunidades-de-negocio-11553,Mercados de energía: oportunidades de negocio,Business
https://www.class-central.com/course/edx-financial-accounting-3915,Financial Accounting,Business
https://www.class-central.com/course/france-universite-numerique-la-compta-pour-tous-5813,La compta pour tous,Business
https://www.class-central.com/course/france-universite-numerique-les-mots-de-la-grh-exploration-10117,Les mots de la GRH : exploration,Business
https://www.class-central.com/course/edx-accountant-in-business-3914,Accountant in Business,Business
https://www.class-central.com/course/edx-management-accounting-3916,Management Accounting,Business
https://www.class-central.com/course/futurelearn-managing-people-understanding-your-organisational-culture-12720,Managing People: Understanding Your Organisational Culture,Business
https://www.class-central.com/course/coursera-dairy-production-and-management-4055,Dairy Production and Management,Business
https://www.class-central.com/course/coursera---5002,沃顿商务基础毕业项目 (中文版),Business
https://www.class-central.com/course/edx-the-business-of-mining-3651,The Business of Mining,Business
https://www.class-central.com/course/coursera-planning-your-client-s-wealth-over-a-5-year-horizon-5603,Planning your Client's Wealth over a 5-year Horizon,Business
https://www.class-central.com/course/edx-corporate-innovation-capstone-assessment-10306,Corporate Innovation Capstone Assessment,Business
https://www.class-central.com/course/france-universite-numerique-pilotage-des-organisations-et-processus-metiers-pilopro-s-2019-10840,Pilotage des organisations et processus métiers - PILOPRO's 2019,Business
https://www.class-central.com/course/edx-supply-chain-design-4067,Supply Chain Design,Business
https://www.class-central.com/course/edx-predictive-analytics-4867,Predictive Analytics,Business
https://www.class-central.com/course/coursera-wharton-business-foundations-capstone-4002,Wharton Business Foundations Capstone,Business
https://www.class-central.com/course/futurelearn-mergers-and-acquisitions-accounting-principles-9401,Mergers and Acquisitions: Accounting Principles,Business
https://www.class-central.com/course/coursera-design-and-build-a-data-warehouse-for-business-intelligence-implementation-5119,Design and Build a Data Warehouse for Business Intelligence Implementation,Business
https://www.class-central.com/course/futurelearn-hotel-revenue-management-the-strategy-and-tactics-of-hotel-room-pricing-12846,Hotel Revenue Management: the Strategy and Tactics of Hotel Room Pricing,Business
https://www.class-central.com/course/coursera-business-analytics-capstone-5093,Business Analytics Capstone,Business
https://www.class-central.com/course/coursera-designing-and-implementing-your-coaching-strategy-5583,Designing and Implementing Your Coaching Strategy,Business
https://www.class-central.com/course/france-universite-numerique-les-fondamentaux-des-marches-publics-10812,Les fondamentaux des marchés publics,Business
https://www.class-central.com/course/coursera-marketing-mix-implementation-capstone-5568,Marketing Mix Implementation Capstone ,Business
https://www.class-central.com/course/coursera-website-optimization-client-report-project-5550,Website Optimization Client Report Project,Business
https://www.class-central.com/course/coursera-implementacion-del-marketing-mix-proyecto-capstone-5995,Implementación del Marketing Mix Proyecto Capstone,Business
https://www.class-central.com/course/edx-people-management-5258,People Management,Business
https://www.class-central.com/course/edx-organizational-design-creating-competitive-advantage-7882,Organizational Design: Creating Competitive Advantage,Business
https://www.class-central.com/course/france-universite-numerique-comptabilite-de-gestion-et-pratique-du-tableur-5824,Comptabilité de gestion et pratique du tableur,Business
https://www.class-central.com/course/coursera-marketing-en-redes-sociales-proyecto-final-5122,Marketing en Redes Sociales Proyecto Final,Business
https://www.class-central.com/course/coursera-administracion-de-proyectos-project-5132,Administración de Proyectos Project,Business
https://www.class-central.com/course/coursera-hotel-de-l-etoile-a-hotel-in-crisis-5116,Hôtel “De l'étoile” - a hotel in crisis? ,Business
https://www.class-central.com/course/edx-strategy-and-the-sustainable-enterprise-4081,Strategy and the Sustainable Enterprise,Business
https://www.class-central.com/course/futurelearn-blended-learning-essentials-digitally-enriched-apprenticeships-11102,Blended Learning Essentials: Digitally-Enriched Apprenticeships,Business
https://www.class-central.com/course/coursera-capstone-managing-board-change-for-higher-levels-of-leadership-and-governance-effectiveness-5127,Capstone - Managing Board Change for Higher Levels of Leadership and Governance Effectiveness ,Business
https://www.class-central.com/course/coursera-organizational-leadership-capstone-5134,Organizational Leadership Capstone,Business
https://www.class-central.com/course/coursera-leading-people-and-teams-capstone-5112,Leading People and Teams Capstone,Business
https://www.class-central.com/course/coursera-advanced-business-analytics-capstone-7038,Advanced Business Analytics Capstone,Business
https://www.class-central.com/course/coursera-wharton-entrepreneurship-capstone-5607,Wharton Entrepreneurship Capstone,Business
https://www.class-central.com/course/coursera-marketing-strategy-capstone-project-6233,Marketing Strategy Capstone Project,Business
https://www.class-central.com/course/coursera-fundamentals-of-accounting-capstone-6088,Fundamentals of Accounting Capstone,Business
https://www.class-central.com/course/edx-sustainable-tourism-rethinking-the-future-10357,Sustainable Tourism: Rethinking the future,Business
https://www.class-central.com/course/edx-supply-chain-technology-and-systems-6366,Supply Chain Technology and Systems,Business
https://www.class-central.com/course/edx-accounting-for-decision-making-7276,Accounting for Decision-Making,Business
https://www.class-central.com/course/edx-asociaciones-publico-privadas-implementando-soluciones-en-latinoamerica-y-el-caribe-3661,Asociaciones Público Privadas: Implementando Soluciones en Latinoamérica y el Caribe,Business
https://www.class-central.com/course/edx-corporate-finance-5897,Corporate Finance,Business
https://www.class-central.com/course/edx-luxury-management-7302,Luxury Management,Business
https://www.class-central.com/course/edx-hospitality-and-tourism-technology-and-innovation-7324,Hospitality and Tourism Technology and Innovation,Business
https://www.class-central.com/course/edx-managing-marketing-in-the-hospitality-and-tourism-industry-7332,Managing Marketing in the Hospitality and Tourism Industry,Business
https://www.class-central.com/course/edx-managing-human-resources-in-the-hospitality-and-tourism-industry-7335,Managing Human Resources in the Hospitality and Tourism Industry,Business
https://www.class-central.com/course/edx-leadership-and-influence-11672,Leadership and Influence,Business
https://www.class-central.com/course/futurelearn-bookkeeping-for-personal-and-business-accounting-8437,Bookkeeping for Personal and Business Accounting,Business
